"participant","condition","order","trial","response","initial","final","difference","index","image"
57,"responsibility","32",8,3,8,6,1,2,"trial_8_diff_2_index_2"
57,"responsibility","14",9,60,10,8,1,3,"trial_9_diff_2_index_3"
57,"responsibility","30",10,87,12,10,1,4,"trial_10_diff_2_index_4"
57,"responsibility","18",11,18,12,10,1,5,"trial_11_diff_2_index_5"
57,"responsibility","2",12,7,12,10,1,6,"trial_12_diff_2_index_6"
57,"responsibility","41",13,59,12,9,2,1,"trial_13_diff_3_index_1"
57,"responsibility","34",14,31,13,10,2,2,"trial_14_diff_3_index_2"
57,"responsibility","40",15,16,13,10,2,3,"trial_15_diff_3_index_3"
57,"responsibility","13",16,55,15,12,2,4,"trial_16_diff_3_index_4"
57,"responsibility","23",17,19,16,13,2,5,"trial_17_diff_3_index_5"
57,"responsibility","9",18,55,19,16,2,6,"trial_18_diff_3_index_6"
57,"responsibility","24",19,18,9,5,3,1,"trial_19_diff_4_index_1"
57,"responsibility","25",20,55,15,11,3,2,"trial_20_diff_4_index_2"
57,"responsibility","5",21,76,16,12,3,3,"trial_21_diff_4_index_3"
57,"responsibility","33",22,89,17,13,3,4,"trial_22_diff_4_index_4"
57,"responsibility","37",23,18,19,15,3,5,"trial_23_diff_4_index_5"
57,"responsibility","16",24,48,20,16,3,6,"trial_24_diff_4_index_6"
57,"responsibility","11",25,97,9,4,4,1,"trial_25_diff_5_index_1"
57,"responsibility","31",26,11,14,9,4,2,"trial_26_diff_5_index_2"
57,"responsibility","3",27,75,14,9,4,3,"trial_27_diff_5_index_3"
57,"responsibility","7",28,48,15,10,4,4,"trial_28_diff_5_index_4"
57,"responsibility","8",29,51,15,10,4,5,"trial_29_diff_5_index_5"
57,"responsibility","29",30,74,17,12,4,6,"trial_30_diff_5_index_6"
57,"responsibility","26",31,95,14,8,5,1,"trial_31_diff_6_index_1"
57,"responsibility","22",32,27,14,8,5,2,"trial_32_diff_6_index_2"
57,"responsibility","19",33,57,15,9,5,3,"trial_33_diff_6_index_3"
57,"responsibility","4",34,7,16,10,5,4,"trial_34_diff_6_index_4"
57,"responsibility","39",35,42,18,12,5,5,"trial_35_diff_6_index_5"
57,"responsibility","42",36,33,19,13,5,6,"trial_36_diff_6_index_6"
57,"responsibility","15",37,56,14,7,6,1,"trial_37_diff_7_index_1"
57,"responsibility","21",38,72,14,7,6,2,"trial_38_diff_7_index_2"
57,"responsibility","35",39,57,15,8,6,3,"trial_39_diff_7_index_3"
57,"responsibility","17",40,77,16,9,6,4,"trial_40_diff_7_index_4"
57,"responsibility","6",41,75,16,9,6,5,"trial_41_diff_7_index_5"
57,"responsibility","1",42,15,16,9,6,6,"trial_42_diff_7_index_6"
58,"prediction","7",1,1,8,7,0,1,"trial_1_diff_1_index_1"
58,"prediction","38",2,0,8,7,0,2,"trial_2_diff_1_index_2"
58,"prediction","15",3,1,9,8,0,3,"trial_3_diff_1_index_3"
58,"prediction","3",4,0,10,9,0,4,"trial_4_diff_1_index_4"
58,"prediction","37",5,0,13,12,0,5,"trial_5_diff_1_index_5"
58,"prediction","2",6,0,13,12,0,6,"trial_6_diff_1_index_6"
58,"prediction","40",7,1,7,5,1,1,"trial_7_diff_2_index_1"
58,"prediction","13",8,2,8,6,1,2,"trial_8_diff_2_index_2"
58,"prediction","22",9,1,10,8,1,3,"trial_9_diff_2_index_3"
58,"prediction","30",10,2,12,10,1,4,"trial_10_diff_2_index_4"
58,"prediction","24",11,1,12,10,1,5,"trial_11_diff_2_index_5"
58,"prediction","20",12,1,12,10,1,6,"trial_12_diff_2_index_6"
58,"prediction","26",13,0,12,9,2,1,"trial_13_diff_3_index_1"
58,"prediction","18",14,3,13,10,2,2,"trial_14_diff_3_index_2"
58,"prediction","32",15,3,13,10,2,3,"trial_15_diff_3_index_3"
58,"prediction","42",16,4,15,12,2,4,"trial_16_diff_3_index_4"
58,"prediction","19",17,0,16,13,2,5,"trial_17_diff_3_index_5"
58,"prediction","1",18,2,19,16,2,6,"trial_18_diff_3_index_6"
58,"prediction","21",19,4,9,5,3,1,"trial_19_diff_4_index_1"
58,"prediction","17",20,5,15,11,3,2,"trial_20_diff_4_index_2"
58,"prediction","39",21,1,16,12,3,3,"trial_21_diff_4_index_3"
58,"prediction","41",22,5,17,13,3,4,"trial_22_diff_4_index_4"
58,"prediction","36",23,5,19,15,3,5,"trial_23_diff_4_index_5"
58,"prediction","35",24,4,20,16,3,6,"trial_24_diff_4_index_6"
58,"prediction","8",25,0,9,4,4,1,"trial_25_diff_5_index_1"
58,"prediction","9",26,1,14,9,4,2,"trial_26_diff_5_index_2"
58,"prediction","6",27,5,14,9,4,3,"trial_27_diff_5_index_3"
58,"prediction","31",28,4,15,10,4,4,"trial_28_diff_5_index_4"
58,"prediction","10",29,2,15,10,4,5,"trial_29_diff_5_index_5"
58,"prediction","4",30,1,17,12,4,6,"trial_30_diff_5_index_6"
58,"prediction","29",31,4,14,8,5,1,"trial_31_diff_6_index_1"
58,"prediction","11",32,4,14,8,5,2,"trial_32_diff_6_index_2"
58,"prediction","12",33,3,15,9,5,3,"trial_33_diff_6_index_3"
58,"prediction","23",34,6,16,10,5,4,"trial_34_diff_6_index_4"
58,"prediction","28",35,0,18,12,5,5,"trial_35_diff_6_index_5"
58,"prediction","14",36,0,19,13,5,6,"trial_36_diff_6_index_6"
58,"prediction","5",37,7,14,7,6,1,"trial_37_diff_7_index_1"
58,"prediction","25",38,2,14,7,6,2,"trial_38_diff_7_index_2"
58,"prediction","27",39,6,15,8,6,3,"trial_39_diff_7_index_3"
58,"prediction","33",40,1,16,9,6,4,"trial_40_diff_7_index_4"
58,"prediction","34",41,4,16,9,6,5,"trial_41_diff_7_index_5"
58,"prediction","16",42,7,16,9,6,6,"trial_42_diff_7_index_6"
59,"responsibility","19",1,18,8,7,0,1,"trial_1_diff_1_index_1"
59,"responsibility","39",2,6,8,7,0,2,"trial_2_diff_1_index_2"
59,"responsibility","16",3,13,9,8,0,3,"trial_3_diff_1_index_3"
59,"responsibility","3",4,16,10,9,0,4,"trial_4_diff_1_index_4"
59,"responsibility","25",5,1,13,12,0,5,"trial_5_diff_1_index_5"
59,"responsibility","23",6,80,13,12,0,6,"trial_6_diff_1_index_6"
59,"responsibility","32",7,79,7,5,1,1,"trial_7_diff_2_index_1"
59,"responsibility","20",8,19,8,6,1,2,"trial_8_diff_2_index_2"
59,"responsibility","1",9,17,10,8,1,3,"trial_9_diff_2_index_3"
59,"responsibility","11",10,24,12,10,1,4,"trial_10_diff_2_index_4"
59,"responsibility","13",11,50,12,10,1,5,"trial_11_diff_2_index_5"
59,"responsibility","14",12,17,12,10,1,6,"trial_12_diff_2_index_6"
59,"responsibility","12",13,19,12,9,2,1,"trial_13_diff_3_index_1"
59,"responsibility","9",14,22,13,10,2,2,"trial_14_diff_3_index_2"
59,"responsibility","27",15,89,13,10,2,3,"trial_15_diff_3_index_3"
59,"responsibility","15",16,14,15,12,2,4,"trial_16_diff_3_index_4"
59,"responsibility","10",17,6,16,13,2,5,"trial_17_diff_3_index_5"
59,"responsibility","30",18,14,19,16,2,6,"trial_18_diff_3_index_6"
59,"responsibility","8",19,83,9,5,3,1,"trial_19_diff_4_index_1"
59,"responsibility","31",20,50,15,11,3,2,"trial_20_diff_4_index_2"
59,"responsibility","5",21,59,16,12,3,3,"trial_21_diff_4_index_3"
59,"responsibility","6",22,61,17,13,3,4,"trial_22_diff_4_index_4"
59,"responsibility","21",23,37,19,15,3,5,"trial_23_diff_4_index_5"
59,"responsibility","37",24,19,20,16,3,6,"trial_24_diff_4_index_6"
59,"responsibility","42",25,88,9,4,4,1,"trial_25_diff_5_index_1"
59,"responsibility","41",26,18,14,9,4,2,"trial_26_diff_5_index_2"
59,"responsibility","22",27,82,14,9,4,3,"trial_27_diff_5_index_3"
59,"responsibility","17",28,14,15,10,4,4,"trial_28_diff_5_index_4"
59,"responsibility","36",29,52,15,10,4,5,"trial_29_diff_5_index_5"
59,"responsibility","24",30,95,17,12,4,6,"trial_30_diff_5_index_6"
59,"responsibility","29",31,93,14,8,5,1,"trial_31_diff_6_index_1"
59,"responsibility","35",32,57,14,8,5,2,"trial_32_diff_6_index_2"
59,"responsibility","28",33,50,15,9,5,3,"trial_33_diff_6_index_3"
59,"responsibility","18",34,76,16,10,5,4,"trial_34_diff_6_index_4"
59,"responsibility","26",35,5,18,12,5,5,"trial_35_diff_6_index_5"
59,"responsibility","38",36,52,19,13,5,6,"trial_36_diff_6_index_6"
59,"responsibility","33",37,73,14,7,6,1,"trial_37_diff_7_index_1"
59,"responsibility","4",38,71,14,7,6,2,"trial_38_diff_7_index_2"
59,"responsibility","34",39,49,15,8,6,3,"trial_39_diff_7_index_3"
59,"responsibility","7",40,31,16,9,6,4,"trial_40_diff_7_index_4"
59,"responsibility","40",41,22,16,9,6,5,"trial_41_diff_7_index_5"
59,"responsibility","2",42,50,16,9,6,6,"trial_42_diff_7_index_6"
60,"prediction","22",1,0,8,7,0,1,"trial_1_diff_1_index_1"
60,"prediction","13",2,0,8,7,0,2,"trial_2_diff_1_index_2"
60,"prediction","31",3,0,9,8,0,3,"trial_3_diff_1_index_3"
60,"prediction","8",4,0,10,9,0,4,"trial_4_diff_1_index_4"
60,"prediction","38",5,0,13,12,0,5,"trial_5_diff_1_index_5"
60,"prediction","26",6,0,13,12,0,6,"trial_6_diff_1_index_6"
60,"prediction","20",7,0,7,5,1,1,"trial_7_diff_2_index_1"
60,"prediction","17",8,1,8,6,1,2,"trial_8_diff_2_index_2"
60,"prediction","30",9,1,10,8,1,3,"trial_9_diff_2_index_3"
60,"prediction","24",10,3,12,10,1,4,"trial_10_diff_2_index_4"
60,"prediction","39",11,1,12,10,1,5,"trial_11_diff_2_index_5"
60,"prediction","2",12,0,12,10,1,6,"trial_12_diff_2_index_6"
60,"prediction","36",13,1,12,9,2,1,"trial_13_diff_3_index_1"
60,"prediction","34",14,2,13,10,2,2,"trial_14_diff_3_index_2"
60,"prediction","19",15,3,13,10,2,3,"trial_15_diff_3_index_3"
60,"prediction","35",16,0,15,12,2,4,"trial_16_diff_3_index_4"
60,"prediction","9",17,0,16,13,2,5,"trial_17_diff_3_index_5"
60,"prediction","40",18,3,19,16,2,6,"trial_18_diff_3_index_6"
60,"prediction","14",19,3,9,5,3,1,"trial_19_diff_4_index_1"
60,"prediction","5",20,1,15,11,3,2,"trial_20_diff_4_index_2"
60,"prediction","28",21,6,16,12,3,3,"trial_21_diff_4_index_3"
60,"prediction","42",22,5,17,13,3,4,"trial_22_diff_4_index_4"
60,"prediction","16",23,6,19,15,3,5,"trial_23_diff_4_index_5"
60,"prediction","29",24,5,20,16,3,6,"trial_24_diff_4_index_6"
60,"prediction","32",25,3,9,4,4,1,"trial_25_diff_5_index_1"
60,"prediction","4",26,0,14,9,4,2,"trial_26_diff_5_index_2"
60,"prediction","41",27,7,14,9,4,3,"trial_27_diff_5_index_3"
60,"prediction","12",28,1,15,10,4,4,"trial_28_diff_5_index_4"
60,"prediction","7",29,0,15,10,4,5,"trial_29_diff_5_index_5"
60,"prediction","25",30,3,17,12,4,6,"trial_30_diff_5_index_6"
60,"prediction","3",31,3,14,8,5,1,"trial_31_diff_6_index_1"
60,"prediction","27",32,8,14,8,5,2,"trial_32_diff_6_index_2"
60,"prediction","37",33,4,15,9,5,3,"trial_33_diff_6_index_3"
60,"prediction","1",34,4,16,10,5,4,"trial_34_diff_6_index_4"
60,"prediction","11",35,0,18,12,5,5,"trial_35_diff_6_index_5"
60,"prediction","21",36,2,19,13,5,6,"trial_36_diff_6_index_6"
60,"prediction","18",37,3,14,7,6,1,"trial_37_diff_7_index_1"
60,"prediction","10",38,2,14,7,6,2,"trial_38_diff_7_index_2"
60,"prediction","33",39,6,15,8,6,3,"trial_39_diff_7_index_3"
60,"prediction","15",40,1,16,9,6,4,"trial_40_diff_7_index_4"
60,"prediction","6",41,0,16,9,6,5,"trial_41_diff_7_index_5"
60,"prediction","23",42,6,16,9,6,6,"trial_42_diff_7_index_6"
61,"responsibility","21",1,19,8,7,0,1,"trial_1_diff_1_index_1"
61,"responsibility","25",2,47,8,7,0,2,"trial_2_diff_1_index_2"
61,"responsibility","23",3,70,9,8,0,3,"trial_3_diff_1_index_3"
61,"responsibility","26",4,20,10,9,0,4,"trial_4_diff_1_index_4"
61,"responsibility","13",5,13,13,12,0,5,"trial_5_diff_1_index_5"
61,"responsibility","29",6,66,13,12,0,6,"trial_6_diff_1_index_6"
61,"responsibility","5",7,79,7,5,1,1,"trial_7_diff_2_index_1"
61,"responsibility","33",8,14,8,6,1,2,"trial_8_diff_2_index_2"
61,"responsibility","35",9,78,10,8,1,3,"trial_9_diff_2_index_3"
61,"responsibility","8",10,18,12,10,1,4,"trial_10_diff_2_index_4"
61,"responsibility","24",11,17,12,10,1,5,"trial_11_diff_2_index_5"
61,"responsibility","1",12,57,12,10,1,6,"trial_12_diff_2_index_6"
61,"responsibility","2",13,70,12,9,2,1,"trial_13_diff_3_index_1"
61,"responsibility","19",14,69,13,10,2,2,"trial_14_diff_3_index_2"
61,"responsibility","6",15,21,13,10,2,3,"trial_15_diff_3_index_3"
61,"responsibility","9",16,54,15,12,2,4,"trial_16_diff_3_index_4"
61,"responsibility","3",17,78,16,13,2,5,"trial_17_diff_3_index_5"
61,"responsibility","10",18,8,19,16,2,6,"trial_18_diff_3_index_6"
61,"responsibility","17",19,15,9,5,3,1,"trial_19_diff_4_index_1"
61,"responsibility","39",20,24,15,11,3,2,"trial_20_diff_4_index_2"
61,"responsibility","36",21,26,16,12,3,3,"trial_21_diff_4_index_3"
61,"responsibility","11",22,84,17,13,3,4,"trial_22_diff_4_index_4"
61,"responsibility","12",23,9,19,15,3,5,"trial_23_diff_4_index_5"
61,"responsibility","31",24,33,20,16,3,6,"trial_24_diff_4_index_6"
61,"responsibility","40",25,51,9,4,4,1,"trial_25_diff_5_index_1"
61,"responsibility","4",26,79,14,9,4,2,"trial_26_diff_5_index_2"
61,"responsibility","22",27,74,14,9,4,3,"trial_27_diff_5_index_3"
61,"responsibility","38",28,81,15,10,4,4,"trial_28_diff_5_index_4"
61,"responsibility","42",29,71,15,10,4,5,"trial_29_diff_5_index_5"
61,"responsibility","18",30,75,17,12,4,6,"trial_30_diff_5_index_6"
61,"responsibility","37",31,23,14,8,5,1,"trial_31_diff_6_index_1"
61,"responsibility","41",32,19,14,8,5,2,"trial_32_diff_6_index_2"
61,"responsibility","27",33,73,15,9,5,3,"trial_33_diff_6_index_3"
61,"responsibility","34",34,21,16,10,5,4,"trial_34_diff_6_index_4"
61,"responsibility","14",35,55,18,12,5,5,"trial_35_diff_6_index_5"
61,"responsibility","15",36,73,19,13,5,6,"trial_36_diff_6_index_6"
61,"responsibility","30",37,80,14,7,6,1,"trial_37_diff_7_index_1"
61,"responsibility","20",38,70,14,7,6,2,"trial_38_diff_7_index_2"
61,"responsibility","28",39,13,15,8,6,3,"trial_39_diff_7_index_3"
61,"responsibility","32",40,29,16,9,6,4,"trial_40_diff_7_index_4"
61,"responsibility","7",41,79,16,9,6,5,"trial_41_diff_7_index_5"
61,"responsibility","16",42,79,16,9,6,6,"trial_42_diff_7_index_6"
62,"prediction","18",1,2,8,7,0,1,"trial_1_diff_1_index_1"
62,"prediction","8",2,0,8,7,0,2,"trial_2_diff_1_index_2"
62,"prediction","30",3,2,9,8,0,3,"trial_3_diff_1_index_3"
62,"prediction","39",4,3,10,9,0,4,"trial_4_diff_1_index_4"
62,"prediction","42",5,0,13,12,0,5,"trial_5_diff_1_index_5"
62,"prediction","12",6,7,13,12,0,6,"trial_6_diff_1_index_6"
62,"prediction","41",7,3,7,5,1,1,"trial_7_diff_2_index_1"
62,"prediction","40",8,3,8,6,1,2,"trial_8_diff_2_index_2"
62,"prediction","7",9,2,10,8,1,3,"trial_9_diff_2_index_3"
62,"prediction","22",10,3,12,10,1,4,"trial_10_diff_2_index_4"
62,"prediction","13",11,4,12,10,1,5,"trial_11_diff_2_index_5"
62,"prediction","19",12,4,12,10,1,6,"trial_12_diff_2_index_6"
62,"prediction","1",13,4,12,9,2,1,"trial_13_diff_3_index_1"
62,"prediction","27",14,3,13,10,2,2,"trial_14_diff_3_index_2"
62,"prediction","14",15,8,13,10,2,3,"trial_15_diff_3_index_3"
62,"prediction","38",16,3,15,12,2,4,"trial_16_diff_3_index_4"
62,"prediction","36",17,2,16,13,2,5,"trial_17_diff_3_index_5"
62,"prediction","29",18,4,19,16,2,6,"trial_18_diff_3_index_6"
62,"prediction","23",19,6,9,5,3,1,"trial_19_diff_4_index_1"
62,"prediction","6",20,0,15,11,3,2,"trial_20_diff_4_index_2"
62,"prediction","2",21,10,16,12,3,3,"trial_21_diff_4_index_3"
62,"prediction","34",22,6,17,13,3,4,"trial_22_diff_4_index_4"
62,"prediction","10",23,9,19,15,3,5,"trial_23_diff_4_index_5"
62,"prediction","17",24,6,20,16,3,6,"trial_24_diff_4_index_6"
62,"prediction","25",25,4,9,4,4,1,"trial_25_diff_5_index_1"
62,"prediction","37",26,0,14,9,4,2,"trial_26_diff_5_index_2"
62,"prediction","11",27,4,14,9,4,3,"trial_27_diff_5_index_3"
62,"prediction","28",28,5,15,10,4,4,"trial_28_diff_5_index_4"
62,"prediction","5",29,2,15,10,4,5,"trial_29_diff_5_index_5"
62,"prediction","21",30,2,17,12,4,6,"trial_30_diff_5_index_6"
62,"prediction","33",31,8,14,8,5,1,"trial_31_diff_6_index_1"
62,"prediction","32",32,5,14,8,5,2,"trial_32_diff_6_index_2"
62,"prediction","24",33,4,15,9,5,3,"trial_33_diff_6_index_3"
62,"prediction","31",34,9,16,10,5,4,"trial_34_diff_6_index_4"
62,"prediction","20",35,0,18,12,5,5,"trial_35_diff_6_index_5"
62,"prediction","26",36,7,19,13,5,6,"trial_36_diff_6_index_6"
62,"prediction","15",37,2,14,7,6,1,"trial_37_diff_7_index_1"
62,"prediction","3",38,9,14,7,6,2,"trial_38_diff_7_index_2"
62,"prediction","35",39,6,15,8,6,3,"trial_39_diff_7_index_3"
62,"prediction","9",40,5,16,9,6,4,"trial_40_diff_7_index_4"
62,"prediction","16",41,3,16,9,6,5,"trial_41_diff_7_index_5"
62,"prediction","4",42,4,16,9,6,6,"trial_42_diff_7_index_6"
63,"responsibility","8",1,2,8,7,0,1,"trial_1_diff_1_index_1"
63,"responsibility","2",2,30,8,7,0,2,"trial_2_diff_1_index_2"
63,"responsibility","13",3,80,9,8,0,3,"trial_3_diff_1_index_3"
63,"responsibility","33",4,78,10,9,0,4,"trial_4_diff_1_index_4"
63,"responsibility","39",5,1,13,12,0,5,"trial_5_diff_1_index_5"
63,"responsibility","41",6,82,13,12,0,6,"trial_6_diff_1_index_6"
63,"responsibility","22",7,41,7,5,1,1,"trial_7_diff_2_index_1"
63,"responsibility","20",8,35,8,6,1,2,"trial_8_diff_2_index_2"
63,"responsibility","32",9,89,10,8,1,3,"trial_9_diff_2_index_3"
63,"responsibility","19",10,83,12,10,1,4,"trial_10_diff_2_index_4"
63,"responsibility","10",11,25,12,10,1,5,"trial_11_diff_2_index_5"
63,"responsibility","7",12,68,12,10,1,6,"trial_12_diff_2_index_6"
63,"responsibility","14",13,71,12,9,2,1,"trial_13_diff_3_index_1"
63,"responsibility","35",14,98,13,10,2,2,"trial_14_diff_3_index_2"
63,"responsibility","27",15,65,13,10,2,3,"trial_15_diff_3_index_3"
63,"responsibility","23",16,65,15,12,2,4,"trial_16_diff_3_index_4"
63,"responsibility","6",17,28,16,13,2,5,"trial_17_diff_3_index_5"
63,"responsibility","4",18,77,19,16,2,6,"trial_18_diff_3_index_6"
63,"responsibility","18",19,91,9,5,3,1,"trial_19_diff_4_index_1"
63,"responsibility","21",20,61,15,11,3,2,"trial_20_diff_4_index_2"
63,"responsibility","38",21,98,16,12,3,3,"trial_21_diff_4_index_3"
63,"responsibility","34",22,98,17,13,3,4,"trial_22_diff_4_index_4"
63,"responsibility","42",23,99,19,15,3,5,"trial_23_diff_4_index_5"
63,"responsibility","12",24,99,20,16,3,6,"trial_24_diff_4_index_6"
63,"responsibility","15",25,54,9,4,4,1,"trial_25_diff_5_index_1"
63,"responsibility","17",26,38,14,9,4,2,"trial_26_diff_5_index_2"
63,"responsibility","28",27,98,14,9,4,3,"trial_27_diff_5_index_3"
63,"responsibility","16",28,62,15,10,4,4,"trial_28_diff_5_index_4"
63,"responsibility","30",29,38,15,10,4,5,"trial_29_diff_5_index_5"
63,"responsibility","29",30,22,17,12,4,6,"trial_30_diff_5_index_6"
63,"responsibility","37",31,98,14,8,5,1,"trial_31_diff_6_index_1"
63,"responsibility","9",32,10,14,8,5,2,"trial_32_diff_6_index_2"
63,"responsibility","1",33,23,15,9,5,3,"trial_33_diff_6_index_3"
63,"responsibility","36",34,83,16,10,5,4,"trial_34_diff_6_index_4"
63,"responsibility","11",35,21,18,12,5,5,"trial_35_diff_6_index_5"
63,"responsibility","40",36,50,19,13,5,6,"trial_36_diff_6_index_6"
63,"responsibility","31",37,98,14,7,6,1,"trial_37_diff_7_index_1"
63,"responsibility","3",38,67,14,7,6,2,"trial_38_diff_7_index_2"
63,"responsibility","26",39,89,15,8,6,3,"trial_39_diff_7_index_3"
63,"responsibility","5",40,61,16,9,6,4,"trial_40_diff_7_index_4"
63,"responsibility","24",41,33,16,9,6,5,"trial_41_diff_7_index_5"
63,"responsibility","25",42,85,16,9,6,6,"trial_42_diff_7_index_6"
64,"responsibility","28",1,40,8,7,0,1,"trial_1_diff_1_index_1"
64,"responsibility","18",2,15,8,7,0,2,"trial_2_diff_1_index_2"
64,"responsibility","13",3,31,9,8,0,3,"trial_3_diff_1_index_3"
64,"responsibility","26",4,6,10,9,0,4,"trial_4_diff_1_index_4"
64,"responsibility","17",5,1,13,12,0,5,"trial_5_diff_1_index_5"
64,"responsibility","22",6,20,13,12,0,6,"trial_6_diff_1_index_6"
64,"responsibility","30",7,86,7,5,1,1,"trial_7_diff_2_index_1"
64,"responsibility","7",8,33,8,6,1,2,"trial_8_diff_2_index_2"
64,"responsibility","9",9,14,10,8,1,3,"trial_9_diff_2_index_3"
64,"responsibility","23",10,15,12,10,1,4,"trial_10_diff_2_index_4"
64,"responsibility","20",11,61,12,10,1,5,"trial_11_diff_2_index_5"
64,"responsibility","34",12,38,12,10,1,6,"trial_12_diff_2_index_6"
64,"responsibility","29",13,30,12,9,2,1,"trial_13_diff_3_index_1"
64,"responsibility","5",14,43,13,10,2,2,"trial_14_diff_3_index_2"
64,"responsibility","42",15,70,13,10,2,3,"trial_15_diff_3_index_3"
64,"responsibility","8",16,77,15,12,2,4,"trial_16_diff_3_index_4"
64,"responsibility","37",17,49,16,13,2,5,"trial_17_diff_3_index_5"
64,"responsibility","40",18,49,19,16,2,6,"trial_18_diff_3_index_6"
64,"responsibility","2",19,27,9,5,3,1,"trial_19_diff_4_index_1"
64,"responsibility","3",20,0,15,11,3,2,"trial_20_diff_4_index_2"
64,"responsibility","4",21,16,16,12,3,3,"trial_21_diff_4_index_3"
64,"responsibility","19",22,53,17,13,3,4,"trial_22_diff_4_index_4"
64,"responsibility","15",23,22,19,15,3,5,"trial_23_diff_4_index_5"
64,"responsibility","24",24,70,20,16,3,6,"trial_24_diff_4_index_6"
64,"responsibility","1",25,76,9,4,4,1,"trial_25_diff_5_index_1"
64,"responsibility","14",26,2,14,9,4,2,"trial_26_diff_5_index_2"
64,"responsibility","38",27,59,14,9,4,3,"trial_27_diff_5_index_3"
64,"responsibility","39",28,55,15,10,4,4,"trial_28_diff_5_index_4"
64,"responsibility","12",29,74,15,10,4,5,"trial_29_diff_5_index_5"
64,"responsibility","33",30,86,17,12,4,6,"trial_30_diff_5_index_6"
64,"responsibility","21",31,86,14,8,5,1,"trial_31_diff_6_index_1"
64,"responsibility","36",32,67,14,8,5,2,"trial_32_diff_6_index_2"
64,"responsibility","25",33,60,15,9,5,3,"trial_33_diff_6_index_3"
64,"responsibility","27",34,78,16,10,5,4,"trial_34_diff_6_index_4"
64,"responsibility","32",35,61,18,12,5,5,"trial_35_diff_6_index_5"
64,"responsibility","10",36,29,19,13,5,6,"trial_36_diff_6_index_6"
64,"responsibility","11",37,33,14,7,6,1,"trial_37_diff_7_index_1"
64,"responsibility","31",38,79,14,7,6,2,"trial_38_diff_7_index_2"
64,"responsibility","35",39,75,15,8,6,3,"trial_39_diff_7_index_3"
64,"responsibility","16",40,46,16,9,6,4,"trial_40_diff_7_index_4"
64,"responsibility","41",41,10,16,9,6,5,"trial_41_diff_7_index_5"
64,"responsibility","6",42,69,16,9,6,6,"trial_42_diff_7_index_6"
65,"prediction","1",1,1,8,7,0,1,"trial_1_diff_1_index_1"
65,"prediction","31",2,0,8,7,0,2,"trial_2_diff_1_index_2"
65,"prediction","39",3,2,9,8,0,3,"trial_3_diff_1_index_3"
65,"prediction","38",4,2,10,9,0,4,"trial_4_diff_1_index_4"
65,"prediction","21",5,0,13,12,0,5,"trial_5_diff_1_index_5"
65,"prediction","8",6,6,13,12,0,6,"trial_6_diff_1_index_6"
65,"prediction","28",7,1,7,5,1,1,"trial_7_diff_2_index_1"
65,"prediction","33",8,1,8,6,1,2,"trial_8_diff_2_index_2"
65,"prediction","20",9,2,10,8,1,3,"trial_9_diff_2_index_3"
65,"prediction","12",10,4,12,10,1,4,"trial_10_diff_2_index_4"
65,"prediction","42",11,3,12,10,1,5,"trial_11_diff_2_index_5"
65,"prediction","34",12,2,12,10,1,6,"trial_12_diff_2_index_6"
65,"prediction","4",13,3,12,9,2,1,"trial_13_diff_3_index_1"
65,"prediction","40",14,3,13,10,2,2,"trial_14_diff_3_index_2"
65,"prediction","11",15,3,13,10,2,3,"trial_15_diff_3_index_3"
65,"prediction","36",16,4,15,12,2,4,"trial_16_diff_3_index_4"
65,"prediction","2",17,4,16,13,2,5,"trial_17_diff_3_index_5"
65,"prediction","13",18,3,19,16,2,6,"trial_18_diff_3_index_6"
65,"prediction","30",19,5,9,5,3,1,"trial_19_diff_4_index_1"
65,"prediction","25",20,4,15,11,3,2,"trial_20_diff_4_index_2"
65,"prediction","16",21,3,16,12,3,3,"trial_21_diff_4_index_3"
65,"prediction","15",22,5,17,13,3,4,"trial_22_diff_4_index_4"
65,"prediction","3",23,5,19,15,3,5,"trial_23_diff_4_index_5"
65,"prediction","35",24,4,20,16,3,6,"trial_24_diff_4_index_6"
65,"prediction","17",25,4,9,4,4,1,"trial_25_diff_5_index_1"
65,"prediction","18",26,4,14,9,4,2,"trial_26_diff_5_index_2"
65,"prediction","22",27,3,14,9,4,3,"trial_27_diff_5_index_3"
65,"prediction","9",28,4,15,10,4,4,"trial_28_diff_5_index_4"
65,"prediction","5",29,6,15,10,4,5,"trial_29_diff_5_index_5"
65,"prediction","6",30,7,17,12,4,6,"trial_30_diff_5_index_6"
65,"prediction","24",31,3,14,8,5,1,"trial_31_diff_6_index_1"
65,"prediction","26",32,3,14,8,5,2,"trial_32_diff_6_index_2"
65,"prediction","37",33,3,15,9,5,3,"trial_33_diff_6_index_3"
65,"prediction","19",34,9,16,10,5,4,"trial_34_diff_6_index_4"
65,"prediction","32",35,1,18,12,5,5,"trial_35_diff_6_index_5"
65,"prediction","10",36,8,19,13,5,6,"trial_36_diff_6_index_6"
65,"prediction","41",37,2,14,7,6,1,"trial_37_diff_7_index_1"
65,"prediction","14",38,4,14,7,6,2,"trial_38_diff_7_index_2"
65,"prediction","7",39,7,15,8,6,3,"trial_39_diff_7_index_3"
65,"prediction","29",40,4,16,9,6,4,"trial_40_diff_7_index_4"
65,"prediction","23",41,1,16,9,6,5,"trial_41_diff_7_index_5"
65,"prediction","27",42,3,16,9,6,6,"trial_42_diff_7_index_6"
66,"responsibility","21",1,69,8,7,0,1,"trial_1_diff_1_index_1"
